authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ceph_rgw_op_put_obj_lat_sum	ceph_rgw_op_put_obj_lat_sum	ceph_rgw_op_put_obj_lat_sum	gauge	instance_id	Ceph/Daemon Exporters/Object Gateway/Operations	*	latency	Accumulated Latency (seconds/s); source meaning: Put latency Total	source-verified shared population and rendered algebra for Accumulated Latency; comparable dimensions: copy_obj_lat, del_bucket_lat, del_obj_lat, get_obj_lat, list_buckets_lat, list_obj_lat, put_obj_lat	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> seconds/s; counted/measured object: Accumulated Latency / put_obj_lat	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Operations / Accumulated Latency [accumulated_latency; seconds/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_op_put_obj_ops	ceph_rgw_op_put_obj_ops	ceph_rgw_op_put_obj_ops	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Operations	*	workload/outcome	Requests (requests/s); source meaning: Puts	source-verified shared population and rendered algebra for Requests; comparable dimensions: copy_obj_ops, del_obj_ops, list_obj_ops, del_bucket_ops, get_obj_ops, list_buckets_ops, put_obj_ops	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / put_obj_ops	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Operations / Requests [requests; requests/s; incremental]	ceph/ceph @ Reef efac5a54607c13fa50d4822e50242b86e6e446df, Squid abc7aa7f2701e5d46878fd5e6bb7e2955f1a395a, Tentacle 0fcffee29411e3a38036764817b6e1afc59741cc; exact registration HELP/type in official producer source audit, prefix owner in OPERATOR-MODEL.md
ceph_rgw_pubsub_event_lost	ceph_rgw_pubsub_event_lost	ceph_rgw_pubsub_event_lost	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	domain signal	Events (events/s); source meaning: Pubsub events lost	source-verified shared population and rendered algebra for Events; comparable dimensions: event_lost, event_triggered, push_ok, store_ok	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Events / event_lost	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Events [events; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:54
ceph_rgw_pubsub_event_triggered	ceph_rgw_pubsub_event_triggered	ceph_rgw_pubsub_event_triggered	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	domain signal	Events (events/s); source meaning: Pubsub events with at least one topic	source-verified shared population and rendered algebra for Events; comparable dimensions: event_lost, event_triggered, push_ok, store_ok	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Events / event_triggered	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Events [events; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:53
ceph_rgw_pubsub_events	ceph_rgw_pubsub_events	ceph_rgw_pubsub_events	gauge	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	domain signal	Stored Events (events); source meaning: Pubsub events in store	single-population chart; no cross-family arithmetic	source-current lifecycle -> raw current value -> absolute -> events; counted/measured object: Stored Events / value	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Stored Events [event_state; events; absolute]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:57
ceph_rgw_pubsub_missing_conf	ceph_rgw_pubsub_missing_conf	ceph_rgw_pubsub_missing_conf	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	error/outcome	Missing Notification Configurations (events/s); source meaning: Pubsub events could not be handled because of missing configuration	single-population chart; no cross-family arithmetic	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Missing Notification Configurations / value	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Missing Notification Configurations [missing_configurations; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:61
ceph_rgw_pubsub_push_failed	ceph_rgw_pubsub_push_failed	ceph_rgw_pubsub_push_failed	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	error/outcome	Failure and Delay Outcomes (events/s); source meaning: Pubsub events failed to be pushed to an endpoint	source-verified shared population and rendered algebra for Failure and Delay Outcomes; comparable dimensions: push_failed, store_fail	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Failure and Delay Outcomes / push_failed	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Failure and Delay Outcomes [failure_outcomes; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:59
ceph_rgw_pubsub_push_ok	ceph_rgw_pubsub_push_ok	ceph_rgw_pubsub_push_ok	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	domain signal	Events (events/s); source meaning: Pubsub events pushed to an endpoint	source-verified shared population and rendered algebra for Events; comparable dimensions: event_lost, event_triggered, push_ok, store_ok	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Events / push_ok	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Events [events; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:58
ceph_rgw_pubsub_push_pending	ceph_rgw_pubsub_push_pending	ceph_rgw_pubsub_push_pending	gauge	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	saturation/state	Pending Notification Events (events); source meaning: Pubsub events pending reply from endpoint	single-population chart; no cross-family arithmetic	source-current lifecycle -> raw current value -> absolute -> events; counted/measured object: Pending Notification Events / value	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Pending Notification Events [pending_events; events; absolute]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:60
ceph_rgw_pubsub_store_fail	ceph_rgw_pubsub_store_fail	ceph_rgw_pubsub_store_fail	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	error/outcome	Failure and Delay Outcomes (events/s); source meaning: Pubsub events failed to be stored	source-verified shared population and rendered algebra for Failure and Delay Outcomes; comparable dimensions: push_failed, store_fail	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Failure and Delay Outcomes / store_fail	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Failure and Delay Outcomes [failure_outcomes; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:56
ceph_rgw_pubsub_store_ok	ceph_rgw_pubsub_store_ok	ceph_rgw_pubsub_store_ok	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Notifications	*	domain signal	Events (events/s); source meaning: Pubsub events successfully stored	source-verified shared population and rendered algebra for Events; comparable dimensions: event_lost, event_triggered, push_ok, store_ok	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> events/s; counted/measured object: Events / store_ok	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Notifications / Events [events; events/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:55
ceph_rgw_put	ceph_rgw_put	ceph_rgw_put	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Requests and Queue	*	workload/outcome	Requests (requests/s); source meaning: Puts	source-verified shared population and rendered algebra for Requests; comparable dimensions: get, put, req	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> requests/s; counted/measured object: Requests / put	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Requests and Queue / Requests [requests; requests/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:24
ceph_rgw_put_b	ceph_rgw_put_b	ceph_rgw_put_b	counter	instance_id	Ceph/Daemon Exporters/Object Gateway/Requests and Queue	*	domain signal	Byte Throughput (bytes/s); source meaning: Size of puts	source-verified shared population and rendered algebra for Byte Throughput; comparable dimensions: get_b, put_b	source-cumulative lifecycle -> raw total -> incremental (Netdata rate/reset) -> bytes/s; counted/measured object: Byte Throughput / put_b	all emitted labels are instance identity; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ceph Reef/Squid/Tentacle producer and daemon/module role as registered; priority threshold and feature gates may apply	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	Ceph/Daemon Exporters/Object Gateway/Requests and Queue / Byte Throughput [byte_throughput; bytes/s; incremental]	ceph/ceph @ efac5a54607c13fa50d4822e50242b86e6e446df; src/rgw/rgw_perf_counters.cc:25
