authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
ray_vllm_nixl_post_time_seconds_sum	ray_vllm_nixl_post_time_seconds_sum	ray_vllm_nixl_post_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/NIXL Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of transfer post time for NIXL KV Cache transfers.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of transfer post time for NIXL KV Cache transfers.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Concurrency [transfer_concurrency; in-flight; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_nixl_xfer_time_seconds_bucket	ray_vllm_nixl_xfer_time_seconds_bucket	ray_vllm_nixl_xfer_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/NIXL Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of transfer duration for NIXL KV Cache transfers.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of transfer duration for NIXL KV Cache transfers.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Duration [transfer_duration; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_nixl_xfer_time_seconds_count	ray_vllm_nixl_xfer_time_seconds_count	ray_vllm_nixl_xfer_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/NIXL Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of transfer duration for NIXL KV Cache transfers.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of transfer duration for NIXL KV Cache transfers.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Measurements [transfer_measurements; observations/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_nixl_xfer_time_seconds_sum	ray_vllm_nixl_xfer_time_seconds_sum	ray_vllm_nixl_xfer_time_seconds	histogram	Component,ReplicaId,SessionName,Version,WorkerId,engine,le,model_name	vLLM/NIXL Connector	model_name,engine,ReplicaId,WorkerId	latency	Histogram of transfer duration for NIXL KV Cache transfers.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of transfer duration for NIXL KV Cache transfers.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version,le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Concurrency [transfer_concurrency; in-flight; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_num_preemptions	ray_vllm_num_preemptions	ray_vllm_num_preemptions	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	<excluded>	<none>	domain signal	Deprecated Ray counter compatibility gauge: Cumulative number of preemption from the engine.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_num_preemptions_total	ray_vllm_num_preemptions_total	ray_vllm_num_preemptions_total	counter	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	workload/outcome	Cumulative number of preemption from the engine.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> preemptions/s; counted/measured object: Cumulative number of preemption from the engine.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Request Preemptions [preemptions; preemptions/s; incremental]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_num_requests_running	ray_vllm_num_requests_running	ray_vllm_num_requests_running	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	state/configuration	Number of requests in model execution batches.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw gauge -> absolute -> requests; counted/measured object: Number of requests in model execution batches.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Request State [request_state; requests; absolute]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_num_requests_waiting	ray_vllm_num_requests_waiting	ray_vllm_num_requests_waiting	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	saturation/state	Number of requests waiting to be processed.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw gauge -> absolute -> requests; counted/measured object: Number of requests waiting to be processed.	identity=model_name,engine,ReplicaId,WorkerId; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Request State [request_state; requests; absolute]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_num_requests_waiting_by_reason	ray_vllm_num_requests_waiting_by_reason	ray_vllm_num_requests_waiting_by_reason	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name,reason	vLLM/Scheduler	model_name,engine,ReplicaId,WorkerId	saturation/state	Number of waiting requests by reason. Reason labels: 'capacity' = waiting for scheduling capacity; 'deferred' = deferred by transient constraints (LoRA budget, KV transfer, blocked status). Sum of all reasons equals vllm:num_requests_waiting.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw gauge -> absolute -> requests; counted/measured object: Number of waiting requests by reason. Reason labels: 'capacity' = waiting for scheduling capacity; 'deferred' = deferred by transient constraints (LoRA budget, KV transfer, blocked status). Sum of all reasons equals vllm:num_requests_waiting.	identity=model_name,engine,ReplicaId,WorkerId; dimension=reason; remaining=Component,SessionName,Version retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	Ray node metrics export carrying vLLM metrics; underlying vLLM feature/connector gate also applies	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/Scheduler / Waiting Requests by Reason [waiting_by_reason; requests; absolute]	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
ray_vllm_prefix_cache_hits	ray_vllm_prefix_cache_hits	ray_vllm_prefix_cache_hits	gauge	Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name	<excluded>	<none>	workload/outcome	Deprecated Ray counter compatibility gauge: Prefix cache hits, in terms of number of cached tokens.	Ray compatibility gauge alias of the canonical counter family; default unless RAY_EXPORT_COUNTER_AS_GAUGE=0	raw gauge; no rendered unit because job-excluded	source labels=Component,ReplicaId,SessionName,Version,WorkerId,engine,model_name; no chart identity/dimension role	Ray node metrics export; compatibility alias enabled by default and disabled with RAY_EXPORT_COUNTER_AS_GAUGE=0	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	ray-project/ray @ 03491225d59a1ffde99c3628969ccf456be13efd; src/ray/stats/metric_exporter.cc plus vLLM registration path
