authored_selector	emitted_metric	source_family	source_type	source_labels	operator_owner	entity_identity	signal_role	observation_population	cross_family_relationship	unit_algebra	label_roles_and_optionality	availability_gate	evidence_and_uncertainty	disposition	destination	source_path
vllm:nixl_num_failed_notifications_total	vllm:nixl_num_failed_notifications_total	vllm:nixl_num_failed_notifications_total	counter	engine,model_name	vLLM/NIXL Connector	model_name,engine	error/outcome	Number of failed NIXL KV Cache notifications.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Number of failed NIXL KV Cache notifications.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Failures [failures; failures/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_failed_transfers_created	vllm:nixl_num_failed_transfers_created	vllm:nixl_num_failed_transfers_created	gauge	engine,model_name	<excluded>	<none>	error/outcome	Number of failed NIXL KV Cache transfers.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	NIXL KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_failed_transfers_total	vllm:nixl_num_failed_transfers_total	vllm:nixl_num_failed_transfers_total	counter	engine,model_name	vLLM/NIXL Connector	model_name,engine	error/outcome	Number of failed NIXL KV Cache transfers.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> failures/s; counted/measured object: Number of failed NIXL KV Cache transfers.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Failures [failures; failures/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_kv_expired_reqs_created	vllm:nixl_num_kv_expired_reqs_created	vllm:nixl_num_kv_expired_reqs_created	gauge	engine,model_name	<excluded>	<none>	workload/outcome	Number of requests that had their KV expire. NOTE: This metric is tracked on the P instance.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	NIXL KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_num_kv_expired_reqs_total	vllm:nixl_num_kv_expired_reqs_total	vllm:nixl_num_kv_expired_reqs_total	counter	engine,model_name	vLLM/NIXL Connector	model_name,engine	workload/outcome	Number of requests that had their KV expire. NOTE: This metric is tracked on the P instance.	independent source family unless a source-defined relationship is stated in OPERATOR-MODEL.md	raw counter -> incremental -> requests/s; counted/measured object: Number of requests that had their KV expire. NOTE: This metric is tracked on the P instance.	identity=model_name,engine; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Requests with Expired KV [expired_requests; requests/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_post_time_seconds_bucket	vllm:nixl_post_time_seconds_bucket	vllm:nixl_post_time_seconds	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	latency	Histogram of transfer post time for NIXL KV Cache transfers.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of transfer post time for NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Post Time [post_time; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_post_time_seconds_count	vllm:nixl_post_time_seconds_count	vllm:nixl_post_time_seconds	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	latency	Histogram of transfer post time for NIXL KV Cache transfers.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of transfer post time for NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Measurements [transfer_measurements; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_post_time_seconds_sum	vllm:nixl_post_time_seconds_sum	vllm:nixl_post_time_seconds	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	latency	Histogram of transfer post time for NIXL KV Cache transfers.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of transfer post time for NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Concurrency [transfer_concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_post_time_seconds_created	vllm:nixl_post_time_seconds_created	vllm:nixl_post_time_seconds_created	gauge	engine,model_name	<excluded>	<none>	latency	Histogram of transfer post time for NIXL KV Cache transfers.	generated registration-timestamp companion; excluded from operational charts	raw gauge; no rendered unit because job-excluded	source labels=engine,model_name; no chart identity/dimension role	NIXL KV connector	source-derived synthetic shape/routing proof; exclusion reason is runtime-validated	job-excluded	recommended job exclusion; lost question documented in OPERATOR-MODEL.md	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_xfer_time_seconds_bucket	vllm:nixl_xfer_time_seconds_bucket	vllm:nixl_xfer_time_seconds	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	latency	Histogram of transfer duration for NIXL KV Cache transfers.	histogram bucket component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of transfer duration for NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Duration [transfer_duration; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_xfer_time_seconds_count	vllm:nixl_xfer_time_seconds_count	vllm:nixl_xfer_time_seconds	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	latency	Histogram of transfer duration for NIXL KV Cache transfers.	histogram count component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> observations/s; counted/measured object: Histogram of transfer duration for NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Measurements [transfer_measurements; observations/s; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
vllm:nixl_xfer_time_seconds_sum	vllm:nixl_xfer_time_seconds_sum	vllm:nixl_xfer_time_seconds	histogram	engine,le,model_name	vLLM/NIXL Connector	model_name,engine	latency	Histogram of transfer duration for NIXL KV Cache transfers.	histogram sum component; same observation population as the family bucket/quantile, count, and sum components	raw histogram -> incremental -> in-flight; counted/measured object: Histogram of transfer duration for NIXL KV Cache transfers.	identity=model_name,engine; remaining=le retained as source metadata or intentionally aggregated by this chart; label availability follows exporter configuration; no optional label is used as instance identity unless the chart route requires it	NIXL KV connector	source-derived synthetic shape/routing proof; does not prove live enablement, values, cadence, or cardinality	chart	vLLM/NIXL Connector / NIXL Transfer Concurrency [transfer_concurrency; in-flight; incremental]	vllm-project/vllm @ dc818c198d3ff50a16f38eba567da006478239c8; vllm/distributed/kv_transfer/kv_connector/v1/nixl/stats.py
